pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,st_spectype,pl_period,pl_orbsmax,pl_rade,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,ra,dec,sy_dist
Kepler-1887 b,Kepler-1887,1,1,Transit,2021,Kepler,,19.94752664,0.1415,2.88,0,35.66,623,5749,0.855,0.95,288.9555263,44.705707,1366.18
Kepler-1888 b,Kepler-1888,1,1,Transit,2021,Kepler,,11.39169979,0.1015,1.13,0,247.39,1011,5582,1.66,0.96,289.3945523,41.7822597,402.947
Kepler-1889 b,Kepler-1889,1,1,Transit,2021,Kepler,,37.3037307,0.2073,2.59,0,14.08,494,5643.5,0.82,0.86,297.1992577,41.2264404,1395.13
Kepler-1890 b,Kepler-1890,1,1,Transit,2021,Kepler,,4.82052932,0.0588,0.8545,0,784.69,1350,6475,1.31,1.16,292.5778203,40.6679032,529.596
Kepler-1891 b,Kepler-1891,1,1,Transit,2021,Kepler,,4.02230933,0.0474,1.34,0,246.75,1011,5516,0.82,0.88,290.0438524,44.3705375,596.24
Kepler-1892 b,Kepler-1892,1,1,Transit,2021,Kepler,,6.33127,0.0633,1.48,0,107.2,821,5376,0.76,0.85,299.081007,42.0180957,851.595
Kepler-1893 b,Kepler-1893,1,1,Transit,2021,Kepler,,4.17938195,0.0497,1.6,0,486.31,1198,5632,1.16,0.93,298.4012866,44.8381709,1050.72
Kepler-1894 b,Kepler-1894,1,2,Transit,2021,Kepler,,2.76263462,0.0385,1.255,0,544.05,1232,5772,0.9,1,295.5864604,49.6668523,935.191
Kepler-1895 b,Kepler-1895,1,1,Transit,2021,Kepler,,6.0703203,0.0617,1.41,0,94.95,796,5076,0.78,0.85,291.6756005,48.7625419,984.187
Kepler-1896 b,Kepler-1896,1,1,Transit,2021,Kepler,,44.8698382,0.2529,2.68,0,19.5,536,6122,1,1.07,289.6785786,40.2496475,1732.91
Kepler-1897 b,Kepler-1897,1,1,Transit,2021,Kepler,,24.2204586,0.1556,2.4,0,16.09,511,5165,0.78,0.86,294.2901043,39.126871,983.174
Kepler-1898 b,Kepler-1898,1,1,Transit,2021,Kepler,,4.76559135,0.0522,0.93,0,439.42,1168,5702,1.12,0.84,287.2058009,38.4981903,360.921
Kepler-1899 b,Kepler-1899,1,1,Transit,2021,Kepler,,4.0957799,0.0457,1.7,0,124.3,852,4791,0.74,0.76,292.0333777,37.9744551,711.509
Kepler-1900 b,Kepler-1900,1,1,Transit,2021,Kepler,,2.986172,0.042,1.19,0,798.35,1356,6173,1.04,1.1,291.8863206,44.4790319,1540.43
Kepler-1901 b,Kepler-1901,1,1,Transit,2021,Kepler,,3.48412874,0.0459,1.39,0,529.66,1223,5993,0.97,1.03,291.1643587,45.3183061,1028.37
Kepler-1902 b,Kepler-1902,1,1,Transit,2021,Kepler,,3.82222231,0.0389,1.035,0,36.65,628,3854,0.53,0.53,292.7376545,42.0147792,344.337
Kepler-1903 b,Kepler-1903,1,1,Transit,2021,Kepler,,17.067644,0.1327,1.78,0,85.32,775,6363,1.01,1.06,290.8882981,51.2481617,1775.44
Kepler-1904 b,Kepler-1904,1,1,Transit,2021,Kepler,,4.5770016,0.0436,1.37,0,24.38,567,3805,0.5,0.53,288.8744026,51.1542215,270.854
Kepler-1905 b,Kepler-1905,1,1,Transit,2021,Kepler,,3.42391461,0.0445,1.14,0,470.65,1188,5955,0.92,1,292.5733475,46.3668273,1051.53
Kepler-1906 b,Kepler-1906,1,1,Transit,2021,Kepler,,7.36272058,0.0738,1.87,0,155.72,901,5868,0.89,0.99,293.8266166,38.8565906,1360.63
Kepler-1907 b,Kepler-1907,1,2,Transit,2021,Kepler,,5.65245008,0.0565,0.88,0,127.1,856,5159,0.8,0.75,280.7085829,47.3279236,292.111
Kepler-1907 c,Kepler-1907,1,2,Transit,2021,Kepler,,14.86386959,0.1076,5.975,0,35.04,621,5159,0.8,0.75,280.7085829,47.3279236,292.111
Kepler-1909 b,Kepler-1909,1,1,Transit,2021,Kepler,,2.39161966,0.0306,0.96,0,266.01,1030,4935,0.69,0.66,290.889409,42.4596251,763.662
Kepler-1911 b,Kepler-1911,1,1,Transit,2021,Kepler,,5.99077859,0.067,1.45,0,854.53,1379,5979,1.325,1.06,299.303559,41.4410233,269.912
Kepler-1912 b,Kepler-1912,1,1,Transit,2021,Kepler,,6.05922094,0.067,1.86,0,525.59,1221,5734,0.99,1,282.1178211,46.2239547,297.017
Kepler-1913 b,Kepler-1913,1,1,Transit,2021,Kepler,,14.19595037,0.1191,1.79,0,115.02,835,6202,1.095,1.11,290.216689,44.7795863,876.3
Kepler-1914 b,Kepler-1914,1,1,Transit,2021,Kepler,,30.8277926,0.1954,2.76,0,27.66,585,5982,0.96,1.05,291.4314024,38.6543635,1621.56
Kepler-1915 b,Kepler-1915,1,1,Transit,2021,Kepler,,13.83540692,0.1143,3.15,0,101.06,809,6025.5,1.06,1.03,301.2786852,44.2505116,1514.66
Kepler-1916 b,Kepler-1916,1,1,Transit,2021,Kepler,,31.2543238,0.2061,2.43,0,41.21,646,6215,1.15,1.18,293.0705754,48.387679,2055.82
Kepler-1917 b,Kepler-1917,1,1,Transit,2021,Kepler,,12.90237151,0.1025,1.47,0,50.62,680,5532,0.8,0.87,294.1038932,45.0013533,909.037
Kepler-1918 b,Kepler-1918,1,1,Transit,2021,Kepler,,47.0564621,0.2524,2.82,0,14.43,497,5889,0.92,0.97,292.530546,42.2145765,1030.11
Kepler-1919 b,Kepler-1919,1,1,Transit,2021,Kepler,,37.8869482,0.2107,2.33,0,12.46,479,5513,0.82,0.87,283.1319153,43.956005,1177.53
Kepler-1920 b,Kepler-1920,1,1,Transit,2021,Kepler,,30.25418465,0.2048,2.81,0,45.75,663,6277,1.16,1.24,291.0620355,38.8632881,885.913
Kepler-1921 b,Kepler-1921,1,2,Transit,2021,Kepler,,20.0349456,0.1557,2.3,0,207.16,968,6120,2,1.25,300.3161723,45.4953271,928.989
Kepler-1922 b,Kepler-1922,1,1,Transit,2021,Kepler,,13.22261785,0.1077,1.47,0,70.87,740,5932,0.86,0.95,292.3303706,37.9970696,1344.29
Kepler-1923 b,Kepler-1923,1,1,Transit,2021,Kepler,,52.6095103,0.2583,1.13,0,8.63,437,5751,0.77,0.83,298.0834457,40.3462551,990.838
Kepler-1924 b,Kepler-1924,1,1,Transit,2021,Kepler,,15.3317018,0.1163,1.2,0,62.23,716,5877,1.06,0.95,293.767386,42.8291562,1910.77
Kepler-1925 b,Kepler-1925,1,1,Transit,2021,Kepler,,46.71640015,0.2555,1.63,0,15.46,506,5856,1.09,1.02,289.8287452,45.1026883,1771.31
Kepler-1926 b,Kepler-1926,1,1,Transit,2021,Kepler,,42.8774173,0.2197,2.77,0,9.8,451,5256,0.83,0.77,291.1987905,44.1662033,667.405
Kepler-1927 b,Kepler-1927,1,1,Transit,2021,Kepler,,73.75039673,0.3432,1.46,0,9.64,449,6056,2.25,1.11,296.3546093,41.3355698,1091
Kepler-1928 b,Kepler-1928,1,1,Transit,2021,Kepler,,19.57781538,0.1366,2.278,0,76.71,755,5670,0.95,0.97,290.4406294,38.5235721,326.362
Kepler-1929 b,Kepler-1929,1,1,Transit,2021,Kepler,,59.3627199,0.354,6.06,0,139.22,876,5786,2.04,1.01,299.5833362,47.4481244,508.201
Kepler-1930 b,Kepler-1930,1,1,Transit,2021,Kepler,,13.02679041,0.1025,1.65,0,40.51,643,5083,0.84,0.84,297.577145,40.0276768,275.694
Kepler-1931 b,Kepler-1931,1,1,Transit,2021,Kepler,,38.5760994,0.2322,1.96,0,57.46,702,6205.12,1.4,1.17,290.8723061,43.3330104,620.091
Kepler-1932 b,Kepler-1932,1,1,Transit,2021,Kepler,,0.52417609,0.0126,1.42,0,4133.52,2045,5337,0.89,0.945,285.3314903,41.0638435,713.733
Kepler-1933 b,Kepler-1933,1,1,Transit,2021,Kepler,,4.94328929,0.0557,2.24,0,1164.87,1490,5742.17,1.01,0.96,283.995085,39.9170121,328.007
Kepler-1934 b,Kepler-1934,1,1,Transit,2021,Kepler,,1.41975373,0.0253,0.84,0,2267.35,1760,6056,1.05,1.06,290.9193265,37.2871677,428.514
Kepler-1935 b,Kepler-1935,1,1,Transit,2021,Kepler,,3.95138267,0.0463,64.89,0,324.78,1083,5570,0.9,0.84,296.4037783,39.7227036,904.702
Kepler-1936 b,Kepler-1936,1,1,Transit,2021,Kepler,,126.55719,0.5548,4.5,0,17.85,524,6501,1.85,1.42,290.7300141,44.836128,871.096
Kepler-1937 b,Kepler-1937,1,1,Transit,2021,Kepler,,9.6886646,0.0941,3.18,0,261.22,1025,6450,1.2,1.18,290.6583922,40.7785383,905.069
Kepler-1938 b,Kepler-1938,1,1,Transit,2021,Kepler,,13.06242496,0.0938,1.43,0,18.25,527,4522,0.66,0.65,299.351892,41.1957285,421.152
Kepler-1939 b,Kepler-1939,1,1,Transit,2021,Kepler,,2.79064934,0.0335,0.92,0,110.57,827,4358,0.62,0.645,285.6899312,40.9946659,189.833
Kepler-1940 b,Kepler-1940,1,1,Transit,2021,Kepler,,4.95061684,0.0524,1.4,0,149.49,892,5433,0.72,0.79,291.2042027,45.2383344,798.595
Kepler-1941 b,Kepler-1941,1,1,Transit,2021,Kepler,,31.3351094,0.2092,1.99,0,47.58,670,6404,1.17,1.23,296.6270184,49.353891,1494.39
Kepler-1942 b,Kepler-1942,1,1,Transit,2021,Kepler,,4.62602796,0.0516,1.6,0,247.34,1011,5834,0.8,0.85,294.9805416,44.4252384,842.492
Kepler-1943 b,Kepler-1943,1,1,Transit,2021,Kepler,,4.850226985,0.0571,0.8,0,344.04,1098,6032,0.97,1.05,293.3182976,41.1166697,1004.55
Kepler-1944 b,Kepler-1944,1,1,Transit,2021,Kepler,,9.84261195,0.0919,2.48,0,98.09,803,5587,0.97,1.065,296.5105045,39.1732645,1076.48
Kepler-1946 b,Kepler-1946,1,1,Transit,2021,Kepler,,3.03520743,0.0394,3163.54,0,403.53,1143,5505,0.87,0.89,282.3355387,42.8453417,1002.12
Kepler-1947 b,Kepler-1947,1,1,Transit,2021,Kepler,,6.96355103,0.0711,1.44,0,669.78,1297,6040,1.69,0.98,296.1040313,42.3425818,468.771
Kepler-1948 b,Kepler-1948,1,1,Transit,2021,Kepler,,15.57131611,0.0989,0.7,0,5.52,391,3857,0.545,0.555,287.3640804,47.7853043,193.903
Kepler-1949 b,Kepler-1949,1,1,Transit,2021,Kepler,,2.20829412,0.0334,0.95,0,1108.75,1472,6079.5,1.22,1.045,293.5422586,43.0260555,2617.35
Kepler-1950 b,Kepler-1950,1,1,Transit,2021,Kepler,,10.7770203,0.0871,1.06,0,75.83,753,5455,0.85,0.76,287.0874563,42.6686537,697.253
Kepler-1951 b,Kepler-1951,1,1,Transit,2021,Kepler,,20.65778044,0.1359,0.88,0,35.84,624,5482.5,1.105,0.85,290.4999139,40.2877161,1277.32
Kepler-1952 b,Kepler-1952,1,1,Transit,2021,Kepler,,27.21080017,0.1724,1.29,0,65.27,725,5973,1.3,0.92,288.0764082,43.9584839,852.062
Kepler-1953 b,Kepler-1953,1,1,Transit,2021,Kepler,,6.24564068,0.0606,1.11,0,70.42,739,4858.5,0.72,0.76,287.9680995,46.4705959,605.631
Kepler-1954 b,Kepler-1954,1,1,Transit,2021,Kepler,,5.88346916,0.0625,1.34,0,190.54,948,5837.5,0.85,0.94,298.0029203,43.3545882,1373.83
Kepler-1955 b,Kepler-1955,1,1,Transit,2021,Kepler,,14.26522773,0.1176,0.99,0,113.9,833,5825.63,1.26,1.06,299.5347603,40.4777528,449.351
Kepler-1956 b,Kepler-1956,1,1,Transit,2021,Kepler,,5.943745755,0.0563,1.15,0,48.82,674,4391,0.68,0.67,294.6208506,49.894219,360.468
Kepler-1957 b,Kepler-1957,1,1,Transit,2021,Kepler,,2.18660055,0.0299,0.82,0,345.07,1099,4904,0.77,0.74,293.711436,47.8874467,460.899
Kepler-1958 b,Kepler-1958,1,1,Transit,2021,Kepler,,9.32867332,0.0853,1.65,0,97.13,801,5733,0.855,0.955,289.1041643,41.6901138,1320.38
Kepler-1959 b,Kepler-1959,1,1,Transit,2021,Kepler,,6.38672048,0.0617,1.2,0,102.25,811,5071,0.81,0.77,296.022301,44.7326691,479.263
Kepler-196 d,Kepler-196,1,3,Transit,2021,Kepler,,122.0800018,0.4698,5.92,0,7.28,419,5168,0.79,0.87,284.9685077,42.0791214,451.312
Kepler-1960 b,Kepler-1960,1,1,Transit,2021,Kepler,,2.297934135,0.0351,0.97,0,1275.62,1524,6363,1.05,1.08,294.6969361,46.7202043,1527.56
Kepler-1961 b,Kepler-1961,1,1,Transit,2021,Kepler,,5.60473192,0.0585,1.1,0,130.09,861,5396,0.775,0.865,286.3300783,39.6831276,1042.45
Kepler-1962 b,Kepler-1962,1,1,Transit,2021,Kepler,,7.99146684,0.0764,1.21,0,164.1,913,5848.5,0.93,0.965,289.5483989,40.1641457,866.826
Kepler-1963 b,Kepler-1963,1,1,Transit,2021,Kepler,,1.96227924,0.0298,0.83,0,1038.36,1448,5726,0.98,0.92,296.5875182,47.207129,492.847
Kepler-1965 b,Kepler-1965,1,1,Transit,2021,Kepler,,41.8673672,0.2305,1.06,0,14.12,494,5852,0.84,0.93,292.5147146,38.0219872,521.791
Kepler-1966 b,Kepler-1966,1,1,Transit,2021,Kepler,,8.617390775,0.0721,0.8,0,46.93,668,5011,0.71,0.72,292.4637788,41.2990438,484.601
Kepler-1967 b,Kepler-1967,1,1,Transit,2021,Kepler,,7.28170196,0.0735,1.85,0,329.68,1087,4970,1.81,1,299.1376276,43.4984724,249.102
Kepler-1968 b,Kepler-1968,1,1,Transit,2021,Kepler,,7.2811952,0.0696,1.42,0,72.03,743,5008.5,0.79,0.84,291.5080318,45.3700933,750.93
Kepler-1969 b,Kepler-1969,1,1,Transit,2021,Kepler,,6.64752101,0.0717,1.72,0,235.89,999,6046,1.01,1.11,294.7842662,49.4920557,1204.54
Kepler-27 d,Kepler-27,1,3,Transit,2021,Kepler,,6.546261035,0.0681,2.815,0,115.56,836,5325,0.84,0.96,292.2367608,41.085871,1044.36
Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,,148.2721401,0.5456,4.52,0,2.51,321,5717,0.88,0.98,294.1081465,44.7706524,1745.45
Kepler-324 e,Kepler-324,1,4,Transit,2021,Kepler,,13.97945573,0.1096,1.66,0,39.51,639,5266.5,0.815,0.89,286.4714473,49.6490933,501.574
Kepler-352 d,Kepler-352,1,3,Transit,2021,Kepler,,6.88729828,0.0665,0.66,0,86.15,777,5238,0.75,0.84,299.8966237,46.0519022,252.733
Kepler-381 d,Kepler-381,1,3,Transit,2021,Kepler,,8.25629997,0.0867,1.31,0,928.17,1408,6550,2.06,1.27,285.1828685,43.8310283,267.323
Kepler-394 d,Kepler-394,1,3,Transit,2021,Kepler,,5.61357629,0.0647,1.5,0,485.48,1197,6398,1.1,1.15,296.3019792,50.6723115,1058.72
Kepler-418 c,Kepler-418,1,2,Transit,2021,Kepler,,12.218278,0.1054,4.925,0,127.59,857,6030.5,1.07,1.04,294.4335228,38.3554729,1002.53
Kepler-457 d,KOI-7892,1,3,Transit,2021,Kepler,,10.692115,0.0996,2.8475,0,244.47,1008,6474,1.24,1.15,282.3775397,44.694569,1072.3
Kepler-487 d,Kepler-487,1,3,Transit,2021,Kepler,,2.41840544,0.0341,2.7825,0,614.95,1270,5579,0.885,0.9,295.2872318,41.2220033,872.343
Kepler-495 c,Kepler-495,1,2,Transit,2021,Kepler,,5.8966109,0.0584,0.8,0,108.13,822,5379,0.76,0.86,285.9307362,39.0981201,658.924
Kepler-501 c,Kepler-501,1,2,Transit,2021,Kepler,,3.622714,0.0471,1.45,0,589.5,1257,6215,1.02,1.06,297.2014919,41.7301534,1125.24
Kepler-511 c,Kepler-511,1,2,Transit,2021,Kepler,,26.62945113,0.1813,2.94,0,62.88,718,5951,1.39,1.12,282.9455384,47.5749181,651.999
Kepler-529 d,Kepler-529,1,3,Transit,2021,Kepler,,35.8657306,0.2113,1.695,0,23.98,564,6248,0.965,0.99,285.8884067,47.880364,799.008
Kepler-534 c,Kepler-534,1,2,Transit,2021,Kepler,,7.37867551,0.0761,1.085,0,178.68,932,5936,0.96,1.07,296.4185696,49.540148,570.659
Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,,3.52467888,0.0426,1.1,0,344.61,1099,5372,0.92,0.83,280.6414331,47.7520581,612.803
Kepler-607 c,Kepler-607,1,2,Transit,2021,Kepler,,39.67688074,0.2122,2.94,0,11.85,473,5244,0.89,0.81,291.0571451,44.632306,519.122
Kepler-616 d,Kepler-616,1,3,Transit,2021,Kepler,,51.0672495,0.2749,2.62,0,14.69,499,6004,0.98,1.06,294.989137,46.8383058,945.775
Kepler-633 c,Kepler-633,1,2,Transit,2021,Kepler,,23.78322835,0.1636,2.45,0,124.95,853,6282,1.55,1.03,295.2173259,40.5921599,680.54
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,,5.93918879,0.0608,1.72,0,122.82,849,5412,0.81,0.95,297.5830564,41.9523531,991.618
NGTS-14 A b,NGTS-14 A,2,1,Transit,2021,Paranal Observatory,K1 V,3.53571515,0.0403,4.7815,0,191.78,1089.5,5204.5,0.85,0.9,328.5174799,-38.3774193,322.148
NGTS-15 b,NGTS-15,1,1,Transit,2021,Paranal Observatory,G6 V,3.27623,0.0441,12.33,0,425,1146,5600,0.95,0.99,73.3553101,-32.8003484,786.485
NGTS-16 b,NGTS-16,1,1,Transit,2021,Paranal Observatory,G7 V,4.84532,0.0523,14.572,0,480,1177,5550,1.21,1,58.2639299,-30.8046405,898.168
NGTS-17 b,NGTS-17,1,1,Transit,2021,Paranal Observatory,G4 V,3.24253,0.0391,13.899,0,1160,1457,5650,1.34,1.02,72.9005729,-34.2262128,1040.28
NGTS-18 b,NGTS-18,1,1,Transit,2021,Paranal Observatory,G5 V,3.05165351,0.0448,13.604,0,961.17,1421,5668,1.39,1,180.5462193,-35.5486091,1096.19
TOI-1201 b,TOI-1201,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),M2.0 V,2.49198169,0.0287,2.317,0,40.125,671.5,3712,0.495,0.51,42.2476999,-14.5372835,37.8871
TOI-1259 A b,TOI-1259 A,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,3.477977815,0.0407,12.005,0,153.14,930,4737,0.74,0.74,282.1001665,79.2564761,118.106
TOI-1260 b,TOI-1260,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),K6 V,3.12746345,0.03665,2.41,0,95.58,860,4227,0.67,0.67,157.1440712,65.8541986,73.5977
TOI-1260 c,TOI-1260,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),K6 V,7.49316133,0.06565,2.773,0,29.81,643,4227,0.67,0.67,157.1440712,65.8541986,73.5977
TOI-1444 b,TOI-1444,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,0.470274735,,1.493,0,5028.51,2148,5448,0.915,0.93,305.4749252,70.9437054,125.463
TOI-1444 c,TOI-1444,1,2,Radial Velocity,2021,W. M. Keck Observatory,,16.066,,,0,,,5430,0.91,0.93,305.4749252,70.9437054,125.463
TOI-1634 b,TOI-1634,2,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),M2,0.9893433,0.015175,1.7815,0,121.61,920,3472,0.45,0.45,56.3906096,37.1122803,35.2736
TOI-1685 b,TOI-1685,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),M3.0 V,0.6691411,0.011557,1.7,0,210.845,1060.5,3445.5,0.475,0.49,68.5939529,43.0370395,37.6153
TOI-1807 b,TOI-1807,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,0.549372,0.01006,1.37,0,1407.22,1903,4730,0.69,0.755,201.2826259,38.9223671,42.5775
TOI-251 b,TOI-251,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,4.9377254,0.05741,2.8845,0,277.75,1041,5875,0.88,1.04,353.0620655,-37.2558629,99.523
TOI-257 b,TOI-257,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,18.38794405,0.1528,6.771,0,198.64,999.5,6238.85,1.82,1.41,47.5172608,-50.8322632,76.9028
TOI-431 b,TOI-431,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,0.49005297,0.0113,1.377,0,2120.45,1796.5,4870.5,0.73,0.78,83.2692502,-26.7238698,32.5686
TOI-431 c,TOI-431,1,3,Radial Velocity,2021,Transiting Exoplanet Survey Satellite (TESS),,4.8494,0.052,,0,,867,4850,0.73,0.78,83.2692502,-26.7238698,32.5686
TOI-431 d,TOI-431,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,12.46101932,0.098,3.2855,0,28.36,611,4870.5,0.73,0.78,83.2692502,-26.7238698,32.5686
TOI-530 b,TOI-530,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),M0.5 V,6.387590585,0.052,8.869,0,14.26,530.5,3673.5,0.54,0.53,103.4128333,12.8815784,148.762
TOI-532 b,TOI-532,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,2.3267309,0.0296,5.7155,0,91.715,825.5,3936.5,0.61,0.64,85.0800537,11.5626373,135.047
TOI-674 b,TOI-674,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),M2 V,1.977153335,0.025,5.1535,0,39.56,639.5,3490.5,0.42,0.42,164.5865592,-36.8581092,46.0851
WASP-110 b,WASP-110,1,1,Transit,2021,Paranal Observatory,G9,3.77840085,,13.854,0,269.17,1033,5421.5,0.86,,305.8724366,-44.0587001,274.96
CoRoT-35 b,CoRoT-35,1,1,Transit,2022,CoRoT,F6 V,3.22748,0.0429,18.831,0,,1747,6390,1.65,1.01,289.3143526,-2.7747085,1123.21
CoRoT-36 b,CoRoT-36,1,1,Transit,2022,CoRoT,F3 V,5.616531,0.066,15.805,0,,1567,6730,1.52,1.32,277.7510149,7.1833465,925.958
GJ 3929 b,GJ 3929,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),M3.5 V,2.6162745,0.025445,1.097,0,17.5,568,3369,0.32,0.31,239.5775678,35.4081141,15.8095
GJ 3929 c,GJ 3929,1,2,Radial Velocity,2022,Multiple Observatories,,15.04,0.081,,0,1.68,317,3384,0.32,0.31,239.5775678,35.4081141,15.8095
HD 105779 b,HD 105779,1,1,Radial Velocity,2022,La Silla Observatory,G2,2412,3.38,,0,,,5792,0.94,0.89,182.6612053,-16.9564908,55.2411
HD 184010 b,HD 184010,1,3,Radial Velocity,2022,Okayama Astrophysical Observatory,K0 III-IV,286.6,0.94,,0,,,4971,4.86,1.35,292.8401421,26.6172796,60.7993
HD 184010 c,HD 184010,1,3,Radial Velocity,2022,Okayama Astrophysical Observatory,K0 III-IV,484.3,1.334,,0,,,4971,4.86,1.35,292.8401421,26.6172796,60.7993
HD 184010 d,HD 184010,1,3,Radial Velocity,2022,Okayama Astrophysical Observatory,K0 III-IV,836.4,1.92,,0,,,4971,4.86,1.35,292.8401421,26.6172796,60.7993
HD 191939 f,HD 191939,1,6,Radial Velocity,2022,W. M. Keck Observatory,G9 V,3325,4,,0,,125,5348,0.94,0.81,302.0256247,66.8503014,53.6089
HD 20329 b,HD 20329,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,0.9260906,0.018,1.6985,0,2249.92,1858.5,5618,1.12,0.9,49.178124,15.6563542,63.6796
KOI-7368 b,KOI-7368,1,1,Transit,2022,Kepler,,6.842939,0.0678,3.08,0,99.24,805,5024.275,0.935,0.83,293.9476365,48.0652589,264.995
KOI-7913 b,KOI-7913 A,2,1,Transit,2022,Kepler,K6 V,24.2783801,0.1456,2.185,0,8.27,432,4324,0.77,0.7,286.7485252,45.1587234,271.277
KOI-984 b,KOI-984,1,2,Transit,2022,Kepler,,4.28746668,0.0516,2.78,0,234.19,998,5296,0.87,0.99,291.0489438,36.8400772,252.667
Kepler-451 d,2MASS J19383260+4603591,2,3,Eclipse Timing Variations,2022,Multiple Observatories,,43,,,0,,,29564,0.2,0.48,294.6359173,46.0664076,396.332
NGTS-21 b,NGTS-21,1,1,Transit,2022,Paranal Observatory,K3 V,1.5433897,0.0236,14.908,0,,1357,4660,0.86,0.72,311.2583112,-35.4278412,592.891
NGTS-23 b,NGTS-23,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),F9 V,4.0764326,0.0504,14.202,0,,1327,6057,1.24,1.01,70.4322947,-40.0445299,1074.95
NGTS-24 b,NGTS-24,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),G2 IV,3.4675135,0.0479,12.624,0,391.83,1369,5853,1.61,1.26,168.5638892,-37.9101328,683.062
NGTS-25 b,NGTS-25,1,1,Transit,2022,Next-Generation Transit Survey (NGTS),K0 V,2.823093,0.0388,11.467,0,,1101,5321,0.86,0.91,307.4182976,-39.0323568,521.233
TOI-1075 b,TOI-1075,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),K9 V/M0 V,0.6047328,0.011695,1.791,0,518.61,1323,3921,0.58,0.6,309.9712091,-65.4496994,61.4592
TOI-1260 d,TOI-1260,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,33.21666498,0.1116,3.476,0,6.45,411,4226,0.68,0.68,157.1440712,65.8541986,73.5977
TOI-1452 b,TOI-1452,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),M4 &#177 0.5 V,11.06200187,0.061,1.645,0,1.91,315,3216.5,0.28,0.25,290.1739741,73.1951082,30.5212
TOI-1634 c,TOI-1634,2,2,Radial Velocity,2022,Multiple Observatories,,103,,,0,,,3472,0.45,0.45,56.3906096,37.1122803,35.2736
TOI-1696 b,TOI-1696,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),M5V,2.500311,0.0232,3.171,0,13.655,492,3181,0.28,0.265,65.280648,48.8198312,64.9172
TOI-1759 b,TOI-1759,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),M0.0 V,18.8500111,0.11765,3.106,0,6.095,433,3972,0.63,0.61,326.8516615,62.7538164,40.0654
TOI-2136 b,TOI-2136,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),M4.5 V,7.8519175,0.054,2.1805,0,4.61,387,3369.5,0.34,0.34,281.1763433,36.5631318,33.3631
TOI-2193 A b,TOI-2193 A,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,2.122470375,0.03319,16.4105,0,1567.455,1679.5,6022.5,1.225,1.08,313.691232,-72.8046404,337.064
TOI-2196 b,TOI-2196,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),G V,1.19506182,0.02234,3.5065,0,2036.26,1790.5,5681,1.035,1.03,312.3400744,-70.4850723,259.947
TOI-2236 b,TOI-2236,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,3.53158995,0.05009,14.291,0,953.62,1518.5,6228.5,1.595,1.34,20.1660113,-86.979965,355.59
TOI-2421 b,TOI-2421,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,4.3474016,0.0543,10.5605,0,854.82,1504.5,5612.5,1.77,1.13,33.1540208,-35.3909182,327.927
TOI-2567 b,TOI-2567,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,5.98394455,0.0672,10.8825,0,527.9,1333.5,5610,1.705,1.13,288.4656683,66.3479375,504.775
TOI-2570 b,TOI-2570,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),,2.9887611,0.04145,14.04,0,608.005,1379.5,5705,1.105,1.06,87.1880397,32.0840435,361.857
